-4.897999999999999687e+00,5.890969444836732904e+00,-1.660000000000000142e+01,5.209999999999999964e+00,7.043271000000000640e+03,1.118749999999999911e+00,1.316191831573194415e+00,-1.780000000000000027e+00,4.540000000000000036e+00,3.580754999999999768e+02,-8.456333333333333258e+00,7.562810867807169046e+00,-2.042000000000000171e+01,4.360000000000000320e+00,1.544468180000000029e+04,3.241666666666667695e-02,1.756267821182811995e+00,-2.660000000000000142e+00,3.339999999999999858e+00,3.702632999999999583e+02,1.525000000000001528e-02,2.738934087834170583e+00,-4.599999999999999645e+00,5.900000000000000355e+00,9.002391000000000076e+02,7.324999999999996791e-02,1.371794543958144263e+00,-2.350000000000000089e+00,2.109999999999999876e+00,2.264622999999999706e+02
1.724166666666667180e-01,9.300667359194655148e+00,-1.240000000000000036e+01,2.567000000000000171e+01,1.038385689999999886e+04,-2.729166666666666519e+00,4.834446466648368634e+00,-1.349000000000000021e+01,4.639999999999999680e+00,3.698426799999999730e+03,9.514000000000001123e+00,1.417669504268654812e+01,-1.365000000000000036e+01,4.253999999999999915e+01,3.497938539999999921e+04,5.252499999999999947e-01,3.312167961345962031e+00,-7.530000000000000249e+00,5.200000000000000178e+00,1.349561299999999846e+03,5.411666666666666847e-01,2.633285711594715917e+00,-3.390000000000000124e+00,7.530000000000000249e+00,8.672465999999999440e+02,-6.004166666666665986e-01,3.099418331406000426e+00,-5.660000000000000142e+00,5.049999999999999822e+00,1.196027299999999968e+03
-1.495166666666666755e+00,7.474668106715880000e+00,-2.225000000000000000e+01,1.623999999999999844e+01,6.972742400000000089e+03,-1.466583333333333350e+00,4.130314252740206804e+00,-1.596000000000000085e+01,4.990000000000000213e+00,2.305243499999999585e+03,9.985500000000001819e+00,2.666258567731194518e+00,2.930000000000000160e+00,1.791000000000000014e+01,1.281829739999999947e+04,-3.804166666666667362e-01,8.912476234969094468e-01,-3.029999999999999805e+00,8.299999999999999600e-01,1.126847000000000065e+02,6.108333333333334364e-02,8.314994446112929927e-01,-2.120000000000000107e+00,2.250000000000000000e+00,8.341470000000001050e+01,-1.079166666666666746e-01,2.736689269851845019e+00,-8.730000000000000426e+00,4.490000000000000213e+00,9.001336999999999762e+02
3.802749999999999186e+00,7.967086874813988473e+00,-9.109999999999999432e+00,1.908999999999999986e+01,9.352245699999999488e+03,-3.439500000000000224e+00,4.107023425385672333e+00,-1.118999999999999950e+01,3.410000000000000142e+00,3.443736200000000281e+03,8.128916666666667012e+00,9.775428532450920471e+00,-5.469999999999999751e+00,2.773999999999999844e+01,1.939659470000000147e+04,1.745833333333333681e-01,2.742204069671369648e+00,-4.309999999999999609e+00,4.429999999999999716e+00,9.060195000000001073e+02,-7.043333333333332558e-01,7.286720036401075351e-01,-2.490000000000000213e+00,7.900000000000000355e-01,1.232458000000000027e+02,-1.015833333333333172e-01,2.807286945265046185e+00,-4.589999999999999858e+00,3.950000000000000178e+00,9.469415000000000191e+02
-9.050000000000000711e+00,1.479562756357431397e+01,-3.606000000000000227e+01,1.571000000000000085e+01,3.609757140000000072e+04,-3.585000000000000964e-01,2.124337406502711634e+00,-5.629999999999999893e+00,4.480000000000000426e+00,5.569598000000000866e+02,-1.241833333333333123e+00,9.219630866013863724e+00,-1.539000000000000057e+01,2.332999999999999829e+01,1.038524920000000020e+04,1.666666666666675447e-03,1.499267228422679121e+00,-3.200000000000000178e+00,2.720000000000000195e+00,2.697365999999999531e+02,-7.367500000000000160e-01,9.615882369808815833e-01,-3.459999999999999964e+00,1.600000000000000089e+00,1.760943000000000325e+02,9.766666666666665164e-02,2.439521036779328522e+00,-5.129999999999999893e+00,3.600000000000000089e+00,7.152961999999999989e+02
8.345000000000001306e-01,5.957696541729306183e+00,-7.759999999999999787e+00,1.439000000000000057e+01,4.342864599999999882e+03,-1.821083333333333609e+00,4.191476230763519162e+00,-8.960000000000000853e+00,5.000000000000000000e+00,2.506178100000000086e+03,1.002058333333333273e+01,8.364986082458369054e+00,-2.649999999999999911e+00,2.625000000000000000e+01,2.044620990000000165e+04,-1.451666666666666938e-01,2.575193838443148309e+00,-3.700000000000000178e+00,3.970000000000000195e+00,7.983236000000000558e+02,-7.820833333333333526e-01,9.777140821267170656e-01,-2.729999999999999982e+00,1.149999999999999911e+00,1.881094999999999970e+02,2.906666666666666843e-01,2.683948500913449831e+00,-4.339999999999999858e+00,3.879999999999999893e+00,8.745680000000000973e+02
-9.910416666666666430e+00,3.674579430772392019e+00,-1.637999999999999901e+01,-1.590000000000000080e+00,1.340626710000000094e+04,2.446583333333333332e+00,1.753506722652892869e+00,-3.800000000000000044e-01,6.000000000000000000e+00,1.087266700000000128e+03,-1.851250000000000062e+00,1.187337340175486844e+01,-2.017999999999999972e+01,1.892000000000000171e+01,1.732849469999999928e+04,-2.014999999999999847e-01,2.403751113710957288e+00,-4.049999999999999822e+00,3.259999999999999787e+00,6.982346000000000004e+02,-7.058333333333331738e-02,1.027802101438901605e+00,-1.949999999999999956e+00,1.800000000000000044e+00,1.273631000000000029e+02,3.891666666666666885e-02,6.863500028330217217e-01,-1.560000000000000053e+00,9.499999999999999556e-01,5.671089999999999520e+01
7.975249999999999950e+00,2.876837952364829754e+00,2.810000000000000053e+00,1.586999999999999922e+01,8.625697099999997590e+03,5.488333333333332842e-01,1.265357119112580309e+00,-2.259999999999999787e+00,2.549999999999999822e+00,2.282815999999999690e+02,2.523166666666666558e+00,1.289272766480735477e+01,-2.012999999999999901e+01,2.164999999999999858e+01,2.071065560000000187e+04,-2.645833333333333370e-01,2.439833975168984814e+00,-3.419999999999999929e+00,3.939999999999999947e+00,7.227352999999999383e+02,-8.941666666666667207e-02,1.355949418816531304e+00,-4.280000000000000249e+00,1.969999999999999973e+00,2.215912999999999897e+02,7.675000000000001266e-02,5.727581841405673391e-01,-8.199999999999999512e-01,1.219999999999999973e+00,4.007309999999999661e+01
2.816083333333333272e+00,7.230718417030834289e+00,-8.150000000000000355e+00,1.685999999999999943e+01,7.225633700000000317e+03,-3.253416666666666845e+00,4.188687044853341312e+00,-1.088000000000000078e+01,3.529999999999999805e+00,3.375578299999999672e+03,8.140166666666665662e+00,8.211176629380767977e+00,-3.910000000000000142e+00,2.421000000000000085e+01,1.604228819999999905e+04,-4.350000000000000394e-02,2.728619202087385620e+00,-4.429999999999999716e+00,3.959999999999999964e+00,8.936706000000000358e+02,-7.579166666666666829e-01,4.932424958600203357e-01,-1.820000000000000062e+00,4.699999999999999734e-01,9.812709999999998445e+01,-1.004166666666666680e-01,2.616659255562753472e+00,-3.649999999999999911e+00,4.360000000000000320e+00,8.228387000000000171e+02
-3.083333333333347637e-02,7.435332718775191196e+00,-1.107000000000000028e+01,1.236999999999999922e+01,6.634214799999999741e+03,-3.659999999999999920e-01,2.277947687429776380e+00,-3.859999999999999876e+00,3.790000000000000036e+00,6.387601999999999407e+02,9.764666666666666828e+00,7.518082416562232417e+00,-2.609999999999999876e+00,2.096999999999999886e+01,1.822443340000000171e+04,1.333333333333338276e-03,1.773814126552033965e+00,-2.799999999999999822e+00,2.439999999999999947e+00,3.775701999999999998e+02,-3.624166666666666647e-01,5.290195267872653817e-01,-1.340000000000000080e+00,1.010000000000000009e+00,4.934489999999999554e+01,5.083333333333330331e-03,1.970571827259511188e+00,-2.930000000000000160e+00,3.100000000000000089e+00,4.659814999999999827e+02
